,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
57,0.007270991802215576,0.0036806030654355426,0.014143645763397217,0.0022702192337189986,37,1,distance,"{'kneighborsregressor__n_neighbors': 37, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.523308500830943,-5.273683321137931,-5.9728816892292045,-36.79690920046069,-13.641695677914692,13.37600172018711,49,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278447,-0.5591523515606895,0.07161432117043647
58,0.008132457733154297,0.0032832323832611317,0.00879126787185669,0.0028600024368981404,37,2,uniform,"{'kneighborsregressor__n_neighbors': 37, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.822140199210297,-5.155443179622518,-5.6896347870725394,-36.47086199070692,-13.284520039153069,13.388966899563197,25,-15.023485436534244,-15.005609385739174,-15.107194962971287,-5.34117566064009,-12.619366361471199,4.2022403348111785
59,0.008686542510986328,0.003136192576680363,0.006256163120269775,0.0027852847279599964,37,2,distance,"{'kneighborsregressor__n_neighbors': 37, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.570899231751357,-5.358379504121984,-6.040105718924242,-36.62903483230945,-13.649604821776759,13.274139993834442,51,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
60,0.008994996547698975,0.005718867160029236,0.019108295440673828,0.003601207044209433,39,1,uniform,"{'kneighborsregressor__n_neighbors': 39, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.738381558639872,-5.057508729401288,-5.592839939162024,-36.49387050125406,-13.22065018211431,13.439191709851254,16,-14.916304024781269,-14.978373102918125,-15.063948990947255,-5.335130085207504,-12.573439050963538,4.179368389024068
61,0.006871521472930908,0.003638624308681195,0.015052497386932373,0.0036305692108838388,39,1,distance,"{'kneighborsregressor__n_neighbors': 39, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.526949418140973,-5.282974300369389,-5.986093879379573,-36.74576074593944,-13.635444585957345,13.350035043671701,46,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
62,0.006384789943695068,0.002842895526032615,0.007061481475830078,0.0015761586020261796,39,2,uniform,"{'kneighborsregressor__n_neighbors': 39, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.855648421030305,-5.2109913057441615,-5.6796787657889425,-36.42919660402514,-13.293878774147137,13.359260023197834,29,-15.027820789359225,-15.03700000101148,-15.171568232539318,-5.37355682351836,-12.652486461607094,4.2028772178440486
63,0.009143531322479248,0.0021064996462667684,0.0052977800369262695,0.0020539826213413024,39,2,distance,"{'kneighborsregressor__n_neighbors': 39, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.5827765343358,-5.387897148468644,-6.0517056644726495,-36.58649398068952,-13.652218331991653,13.24787534186561,52,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278447,-0.5591523515606895,0.07161432117043647
64,0.006111562252044678,0.0022699117873067514,0.01522672176361084,0.0031605918831951424,42,1,uniform,"{'kneighborsregressor__n_neighbors': 42, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.790680455761414,-5.065930625306959,-5.606810785865806,-36.43447307439953,-13.224473735333426,13.402947123046399,18,-14.964742313797313,-15.067764074829942,-15.050555545438693,-5.378656693957667,-12.615429657005903,4.178335047223541
65,0.005100727081298828,0.002372221485057658,0.01867854595184326,0.004149060080770935,42,1,distance,"{'kneighborsregressor__n_neighbors': 42, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.5142534690202565,-5.269716866094423,-5.982343134046772,-36.66829129295606,-13.608651190529379,13.320809668747708,43,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043649
66,0.0064160823822021484,0.00319738849278508,0.007227182388305664,0.0029137815259235172,42,2,uniform,"{'kneighborsregressor__n_neighbors': 42, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.862244493819034,-5.178046229766865,-5.69599731940395,-36.382086259133295,-13.279593575530786,13.340616900723456,23,-15.03228134746206,-15.129219557997564,-15.1978866286412,-5.393620677938355,-12.688252053009794,4.211968313479989
